Access to Small Arms,Armed Services Personnel Rate,Deaths from External Conflict,Deaths from Internal Conflict,External Conflicts Fought,External Peace,GU_A3,Homicide Rate,Incarceration Rate,Intensity of Internal Conflict,Internal Conflicts Fought,Internal Peace,Militarisation,Military Expenditure (%GDP),Neighbouring Countries Relations,Nuclear and Heavy Weapons,Ongoing Conflict,Overall Score,Perceptions of Criminality,Police Rate,Political Instability,Political Terror Scale,Rank,Refugees and IDPs,SUBREGION,Safety & Security,Score,Terrorism Impact,UN Peacekeeping Funding,Violent Crime,Violent Demonstrations,Weapons Exports,Weapons Imports,Year
3.0,1.54,1.0,1.0,1.0,1.2,NAM,4.6930000000000005,2.1390000000000002,2.0,1.0,2.235,1.7280000000000002,2.935,1.0,1.025,1.2009999999999998,1.821,3.0,3.25,1.75,1.5,50.0,1.0170000000000001,Southern Africa,2.383,1.821,1.0,1.276,3.0,2.0,1.0,1.396,2017
3.0,1.588,1.0,1.0,1.0,1.179,NAM,4.6930000000000005,2.171,2.0,1.0,2.2230000000000003,1.655,2.577,1.0,1.025,1.2009999999999998,1.806,3.0,3.25,1.75,1.5,43.0,1.018,Southern Africa,2.386,1.806,1.0,1.296,3.0,2.0,1.0,1.068,2018
3.0,1.396,1.0,1.0,1.0,1.456,NPL,2.358,1.19,2.0,3.463,2.457,1.805,1.9269999999999998,2.0,1.0090000000000001,1.656,2.056,2.0,2.0869999999999997,3.0,3.5,88.0,1.067,Southern Asia,2.535,2.056,3.326,3.478,3.0,4.0,1.0,1.026,2008
3.0,1.392,1.0,1.0,1.0,1.453,NPL,2.345,1.19,2.0,3.105,2.436,1.814,2.013,2.0,1.0090000000000001,1.62,2.043,2.0,2.0869999999999997,3.0,3.5,84.0,1.005,Southern Asia,2.526,2.043,3.326,3.478,3.0,4.0,1.0,1.022,2009
3.0,1.54,1.0,2.113,1.0,1.521,NPL,2.255,1.19,2.0,2.6,2.552,1.906,2.6630000000000003,2.0,1.0090000000000001,1.7919999999999998,2.14,2.0,2.0869999999999997,3.0,4.0,95.0,1.085,Southern Asia,2.574,2.14,3.154,3.478,3.0,4.0,1.0,1.004,2010
3.0,1.534,1.0,2.048,1.0,1.46,NPL,2.258,1.19,2.0,2.095,2.702,1.81,1.6880000000000002,2.0,1.01,1.726,2.205,2.0,2.0869999999999997,4.0,4.5,106.0,1.061,Southern Asia,2.827,2.205,3.01,3.6510000000000002,3.0,5.0,1.0,1.001,2011
3.0,1.528,1.0,1.7830000000000001,1.0,1.5190000000000001,NPL,2.2230000000000003,1.3319999999999999,2.0,1.589,2.502,1.9080000000000001,1.726,2.0,1.01,1.621,2.109,2.0,2.0869999999999997,3.25,3.5,90.0,1.061,Southern Asia,2.625,2.109,2.932,4.45,3.0,5.0,1.0,1.002,2012
3.0,1.5219999999999998,1.0,1.0,1.0,1.452,NPL,2.208,1.3559999999999999,2.0,1.147,2.456,1.797,1.588,2.0,1.01,1.4180000000000001,2.055,2.0,2.0869999999999997,4.0,3.5,80.0,1.061,Southern Asia,2.71,2.055,2.859,3.65,3.0,5.0,1.0,1.002,2013
3.0,1.515,1.0,1.0,1.0,1.436,NPL,2.073,1.403,2.0,1.0,2.34,1.7690000000000001,1.5590000000000002,2.0,1.021,1.403,1.9780000000000002,2.0,2.0869999999999997,4.0,3.0,70.0,1.062,Southern Asia,2.5580000000000003,1.9780000000000002,2.9789999999999996,3.429,3.0,4.0,1.0,1.002,2014
3.0,1.5090000000000001,1.0,1.0,1.079,1.34,NPL,2.068,1.411,2.0,1.0,2.245,1.6119999999999999,1.669,2.0,1.021,1.41,1.883,2.0,2.0869999999999997,4.0,2.0,55.0,1.0090000000000001,Southern Asia,2.419,1.883,2.722,1.985,3.0,4.0,1.0,1.004,2015
3.0,1.504,1.0,1.0,1.158,1.4709999999999999,NPL,2.068,1.4669999999999999,2.0,1.0,2.355,1.808,1.726,2.0,1.021,1.4169999999999998,2.002,2.0,2.0869999999999997,4.0,2.5,76.0,1.061,Southern Asia,2.5789999999999997,2.002,2.753,3.594,3.0,5.0,1.0,1.011,2016
3.0,1.5030000000000001,1.0,1.0,1.554,1.537,NPL,2.068,1.49,2.0,1.0,2.398,1.864,1.774,2.0,1.021,1.453,2.0540000000000003,2.0,2.0869999999999997,4.0,3.0,88.0,1.067,Southern Asia,2.64,2.0540000000000003,2.736,4.024,3.0,5.0,1.0,1.0090000000000001,2017
3.0,1.4980000000000002,1.0,1.0,1.633,1.536,NPL,2.068,1.514,2.0,1.0,2.398,1.851,1.655,2.0,1.021,1.4609999999999999,2.053,2.0,2.0869999999999997,4.0,3.0,84.0,1.0659999999999998,Southern Asia,2.639,2.053,2.699,4.037,3.0,5.0,1.0,1.0090000000000001,2018
2.0,1.422,1.0,1.0,2.608,1.776,NLD,1.435,2.013,1.0,1.0,1.476,2.342,1.7409999999999999,1.0,1.431,1.148,1.5959999999999999,2.0,2.074,1.0,1.0,21.0,1.0,Western Europe,1.5330000000000001,1.5959999999999999,1.057,2.325,2.0,2.0,5.0,1.7719999999999998,2008
2.0,1.375,1.5,1.0,2.658,1.861,NLD,1.455,1.791,1.0,1.0,1.4709999999999999,2.332,1.683,1.0,1.431,1.253,1.6269999999999998,2.0,2.073,1.0,1.0,23.0,1.0,Western Europe,1.524,1.6269999999999998,1.203,2.325,2.0,2.0,5.0,1.796,2009
2.0,1.4280000000000002,1.375,1.0,2.6289999999999996,1.839,NLD,1.465,1.791,1.0,1.0,1.54,2.354,1.6740000000000002,1.0,1.431,1.225,1.66,2.0,2.496,1.0,1.0,26.0,1.0,Western Europe,1.6119999999999999,1.66,2.051,2.325,2.0,2.0,5.0,1.9340000000000002,2010
2.0,1.3359999999999999,1.2919999999999998,1.0,2.3209999999999997,1.756,NLD,1.435,1.744,1.0,1.0,1.528,2.29,1.726,1.0,1.249,1.18,1.619,2.0,2.496,1.0,1.0,23.0,1.0,Western Europe,1.591,1.619,1.817,2.021,2.0,2.0,5.0,2.006,2011
2.0,1.335,1.167,1.0,1.804,1.656,NLD,1.43,1.6880000000000002,1.0,1.0,1.516,2.2119999999999997,1.6880000000000002,1.0,1.249,1.107,1.5719999999999998,2.0,2.516,1.0,1.0,18.0,1.0,Western Europe,1.584,1.5719999999999998,1.755,1.55,2.0,2.0,5.0,1.859,2012
2.0,1.334,1.0,1.0,1.804,1.598,NLD,1.435,1.6880000000000002,1.0,1.0,1.5119999999999998,2.178,1.65,1.0,1.249,1.074,1.546,2.0,2.539,1.0,1.0,20.0,1.0,Western Europe,1.57,1.546,1.486,1.186,2.0,2.0,5.0,1.9680000000000002,2013
2.0,1.3330000000000002,1.0,1.0,1.804,1.5830000000000002,NLD,1.37,1.649,1.0,1.0,1.4980000000000002,2.169,1.6119999999999999,1.0,1.239,1.074,1.5319999999999998,2.0,2.535,1.0,1.0,22.0,1.0,Western Europe,1.5430000000000001,1.5319999999999998,1.22,1.0270000000000001,2.0,2.0,5.0,2.108,2014
2.0,1.3319999999999999,1.0,1.0,1.804,1.5819999999999999,NLD,1.365,1.5930000000000002,1.0,1.0,1.479,2.1390000000000002,1.621,1.0,1.239,1.074,1.52,2.0,2.525,1.0,1.0,20.0,1.0,Western Europe,1.53,1.52,1.111,1.0,2.0,2.0,5.0,1.87,2015
2.0,1.3219999999999998,1.0,1.0,2.242,1.6130000000000002,NLD,1.305,1.546,1.0,1.0,1.482,2.119,1.569,1.0,1.239,1.114,1.534,2.0,2.492,1.0,1.0,20.0,1.0,Western Europe,1.541,1.534,1.5219999999999998,1.0,2.0,2.0,5.0,1.7619999999999998,2016
2.0,1.3119999999999998,1.0,1.0,2.946,1.669,NLD,1.305,1.546,1.0,1.0,1.4980000000000002,2.115,1.569,1.0,1.24,1.179,1.567,2.0,2.492,1.0,1.0,22.0,1.0,Western Europe,1.5659999999999998,1.567,1.954,1.0,2.0,2.0,5.0,1.733,2017
2.0,1.311,1.0,1.0,3.4130000000000003,1.7080000000000002,NLD,1.305,1.4669999999999999,1.0,1.0,1.485,2.084,1.588,1.0,1.24,1.2209999999999999,1.574,2.0,2.492,1.0,1.0,23.0,1.0,Western Europe,1.564,1.574,2.031,1.0,2.0,2.0,5.0,1.454,2018
1.0,1.32,1.0,1.0,1.367,1.146,NZL,1.565,2.471,1.0,1.0,1.3219999999999998,1.2919999999999998,1.722,1.0,1.046,1.034,1.252,1.0,1.9809999999999999,1.0,1.0,2.0,1.0,Australia and New Zealand,1.401,1.252,1.012,1.518,2.0,1.0,1.0070000000000001,1.8430000000000002,2008
1.0,1.3159999999999998,1.0,1.0,1.4169999999999998,1.1340000000000001,NZL,1.595,2.464,1.0,1.0,1.3459999999999999,1.225,1.511,1.0,1.046,1.038,1.261,1.0,2.0,1.25,1.0,2.0,1.0,Australia and New Zealand,1.455,1.261,1.3519999999999999,1.518,2.0,1.0,1.006,1.486,2009
1.0,1.348,1.0,1.0,1.3880000000000001,1.1440000000000001,NZL,1.775,2.5580000000000003,1.0,1.0,1.339,1.247,1.6640000000000001,1.0,1.046,1.036,1.261,1.0,2.02,1.0,1.0,2.0,1.0,Australia and New Zealand,1.445,1.261,1.153,1.518,2.0,1.0,1.0,1.5030000000000001,2010
1.0,1.344,1.042,1.0,1.517,1.1420000000000001,NZL,1.49,2.6060000000000003,1.0,1.0,1.321,1.232,1.55,1.0,1.046,1.056,1.249,1.0,2.004,1.0,1.0,2.0,1.0,Australia and New Zealand,1.41,1.249,1.0759999999999998,1.354,2.0,1.0,1.0,1.653,2011
1.0,1.34,1.208,1.0,1.646,1.175,NZL,1.445,2.574,1.0,1.0,1.317,1.227,1.55,1.0,1.046,1.101,1.26,1.0,2.0140000000000002,1.0,1.0,3.0,1.0,Australia and New Zealand,1.401,1.26,1.038,1.253,2.0,1.0,1.0,1.719,2012
1.0,1.3030000000000002,1.4169999999999998,1.0,1.646,1.263,NZL,1.46,2.535,1.0,1.0,1.306,1.294,1.6640000000000001,1.0,1.046,1.143,1.2890000000000001,1.0,1.99,1.0,1.0,3.0,1.0,Australia and New Zealand,1.396,1.2890000000000001,1.0190000000000001,1.21,2.0,1.0,1.466,1.55,2013
1.0,1.3,1.25,1.0,1.646,1.222,NZL,1.515,2.495,1.0,1.0,1.31,1.2830000000000001,1.7069999999999999,1.0,1.0390000000000001,1.11,1.275,1.0,1.984,1.0,1.0,3.0,1.0,Australia and New Zealand,1.3969999999999998,1.275,1.0,1.026,2.0,1.0,1.4609999999999999,1.619,2014
1.0,1.297,1.0,1.0,1.646,1.183,NZL,1.455,2.503,1.0,1.0,1.3159999999999998,1.3,1.808,1.0,1.0390000000000001,1.0590000000000002,1.263,1.0,1.984,1.0,1.0,4.0,1.0,Australia and New Zealand,1.401,1.263,1.183,1.0,2.0,1.0,1.456,1.699,2015
1.0,1.294,1.0,1.0,1.646,1.1740000000000002,NZL,1.455,2.535,1.0,1.0,1.276,1.295,1.679,1.0,1.0390000000000001,1.0590000000000002,1.235,1.0,1.984,1.0,1.0,3.0,1.0,Australia and New Zealand,1.34,1.235,1.092,1.0,1.5,1.0,1.4569999999999999,1.79,2016
1.0,1.291,1.0,1.0,1.517,1.17,NZL,1.455,2.645,1.0,1.0,1.244,1.296,1.6880000000000002,1.0,1.038,1.047,1.214,1.0,1.984,1.0,1.0,2.0,1.0,Australia and New Zealand,1.3,1.214,1.242,1.0,1.0,1.0,1.5230000000000001,1.696,2017
1.0,1.288,1.0,1.0,1.3880000000000001,1.109,NZL,1.455,2.717,1.0,1.0,1.248,1.199,1.597,1.0,1.038,1.036,1.192,1.0,1.984,1.0,1.0,2.0,1.0,Australia and New Zealand,1.3119999999999998,1.192,1.341,1.0,1.0,1.0,1.1,1.599,2018
4.0,1.38,1.0,1.0,1.517,1.5230000000000001,NIC,4.293,1.775,2.0,1.0,2.138,1.744,1.315,3.0,1.055,1.651,1.892,3.0,1.845,2.875,1.0,58.0,1.011,Central America,2.1790000000000003,1.892,1.0,2.013,2.0,2.5,1.0,1.036,2008
4.0,1.3219999999999998,1.0,1.0,1.517,1.518,NIC,4.316,1.8459999999999999,2.0,1.0,2.123,1.736,1.306,3.0,1.055,1.651,1.881,3.0,1.845,2.5,1.5,53.0,1.0090000000000001,Central America,2.158,1.881,1.0,2.013,2.0,2.0,1.0,1.036,2009
4.0,1.318,1.0,1.0,1.517,1.3419999999999999,NIC,4.415,1.8459999999999999,2.0,1.0,2.269,1.7409999999999999,1.315,2.0,1.055,1.45,1.8980000000000001,3.0,1.845,3.25,2.0,56.0,1.008,Central America,2.3609999999999998,1.8980000000000001,1.0,2.013,2.0,2.5,1.0,1.07,2010
4.0,1.314,1.0,1.0,1.0,1.3259999999999998,NIC,4.368,1.9409999999999998,2.0,1.0,2.345,1.6369999999999998,1.311,2.5,1.056,1.5030000000000001,1.9380000000000002,3.0,1.85,3.25,2.5,61.0,1.0070000000000001,Central America,2.467,1.9380000000000002,1.0,1.1340000000000001,2.0,3.0,1.0,1.069,2011
4.0,1.31,1.0,1.0,1.0,1.435,NIC,4.271,1.9409999999999998,2.0,1.0,2.369,1.819,1.325,2.5,1.056,1.5030000000000001,1.995,3.5,1.85,3.25,2.5,67.0,1.0070000000000001,Central America,2.5,1.995,1.0,2.673,2.0,3.0,1.0,1.068,2012
4.0,1.307,1.0,1.0,1.0,1.349,NIC,4.149,1.965,2.0,1.0,2.316,1.818,1.406,2.0,1.056,1.403,1.929,3.0,1.85,3.125,2.5,62.0,1.0070000000000001,Central America,2.4290000000000003,1.929,1.0,2.6239999999999997,2.0,3.0,1.0,1.034,2013
4.0,1.3030000000000002,1.0,1.0,1.0,1.337,NIC,4.149,2.21,2.0,1.0,2.3209999999999997,1.798,1.3630000000000002,2.0,1.051,1.403,1.9280000000000002,3.0,1.85,3.0,2.5,64.0,1.0090000000000001,Central America,2.436,1.9280000000000002,1.0,2.506,2.0,3.0,1.0,1.033,2014
4.0,1.3,1.0,1.0,1.0,1.2690000000000001,NIC,4.149,2.202,2.0,1.0,2.4930000000000003,1.6840000000000002,1.334,2.0,1.051,1.403,2.003,3.0,1.85,3.0,3.0,77.0,1.0090000000000001,Central America,2.675,2.003,2.089,1.571,3.0,3.0,1.0,1.031,2015
4.0,1.297,1.0,1.0,1.0,1.2409999999999999,NIC,4.149,2.353,2.0,1.0,2.451,1.641,1.2770000000000001,2.0,1.051,1.403,1.9669999999999999,3.0,1.85,3.0,2.5,71.0,1.008,Central America,2.615,1.9669999999999999,1.83,1.237,3.0,3.0,1.0,1.065,2016
4.0,1.2930000000000001,1.0,1.0,1.0,1.2690000000000001,NIC,4.149,2.353,2.0,1.0,2.49,1.7109999999999999,1.258,2.0,1.054,1.403,2.002,3.0,1.85,3.0,3.0,76.0,1.008,Central America,2.658,2.002,1.568,1.653,3.0,3.0,1.0,1.262,2017
4.0,1.29,1.0,1.0,1.0,1.246,NIC,4.149,2.353,2.0,1.0,2.436,1.6740000000000002,1.291,2.0,1.054,1.403,1.96,3.0,1.85,3.0,2.5,68.0,1.008,Central America,2.583,1.96,1.297,1.306,3.0,3.0,1.0,1.2590000000000001,2018
4.0,1.05,1.0,1.0,1.0,1.5219999999999998,NER,2.725,1.364,3.0,1.147,2.5839999999999996,1.81,1.516,3.0,1.011,1.82,2.1590000000000003,3.0,2.5,2.75,3.0,107.0,1.002,Western Africa,2.645,2.1590000000000003,2.717,2.799,3.5,4.0,1.0,1.005,2008
4.0,1.048,1.0,1.0,1.0,1.521,NER,2.725,1.364,3.0,1.295,2.5860000000000003,1.8090000000000002,1.5019999999999998,3.0,1.011,1.8359999999999999,2.16,3.0,2.5,2.75,3.0,105.0,1.002,Western Africa,2.637,2.16,2.575,2.799,3.5,4.0,1.0,1.008,2009
4.0,1.046,1.0,1.0,1.0,1.524,NER,2.725,1.364,3.0,1.442,2.588,1.81,1.516,3.0,1.011,1.851,2.1630000000000003,3.0,2.5,2.75,3.0,99.0,1.015,Western Africa,2.6310000000000002,2.1630000000000003,2.45,2.799,3.5,4.0,1.0,1.008,2010
4.0,1.045,1.0,1.0,1.0,1.469,NER,2.725,1.364,3.0,1.295,2.571,1.7180000000000002,1.464,3.0,1.011,1.8359999999999999,2.13,3.0,2.5,2.75,3.0,92.0,1.015,Western Africa,2.6180000000000003,2.13,2.23,2.07,3.5,4.0,1.0,1.008,2011
4.0,1.043,1.0,1.0,1.0,1.546,NER,2.725,1.34,3.0,1.295,2.562,1.851,1.411,3.0,1.011,1.8359999999999999,2.156,3.0,2.5,2.75,3.0,99.0,1.002,Western Africa,2.6039999999999996,2.156,2.056,3.253,3.5,4.0,1.0,1.008,2012
4.0,1.041,1.0,1.0,1.0,1.35,NER,2.6180000000000003,1.34,3.0,1.295,2.6460000000000004,1.817,1.382,2.0,1.011,1.6340000000000001,2.127,3.0,2.5,4.0,2.5,97.0,1.002,Western Africa,2.721,2.127,1.7530000000000001,3.0,4.0,4.0,1.0,1.008,2013
4.0,1.04,1.0,1.0,1.0,1.275,NER,2.6180000000000003,1.3159999999999998,3.0,1.147,2.605,1.689,1.489,2.0,1.0090000000000001,1.619,2.073,3.0,2.5,4.0,2.0,85.0,1.023,Western Africa,2.677,2.073,1.9980000000000002,1.8,4.0,4.0,1.0,1.011,2014
4.0,1.038,1.0,2.1830000000000003,1.0,1.3459999999999999,NER,2.6180000000000003,1.3159999999999998,4.0,1.295,2.938,1.811,1.416,2.0,1.0090000000000001,2.074,2.301,3.0,2.5,4.0,3.0,127.0,1.001,Western Africa,2.8080000000000003,2.301,2.272,2.9160000000000004,4.0,4.0,1.0,1.013,2015
4.0,1.037,1.0,1.0,1.079,1.311,NER,2.6180000000000003,1.3090000000000002,4.0,1.295,2.8289999999999997,1.722,1.416,2.0,1.0090000000000001,1.8430000000000002,2.222,3.0,2.5,4.0,2.5,114.0,1.093,Western Africa,2.84,2.222,3.6489999999999996,2.15,4.0,4.0,1.0,1.0190000000000001,2016
4.0,1.035,1.0,1.0,1.475,1.466,NER,2.6180000000000003,1.348,4.0,1.716,2.932,1.896,1.416,2.0,1.013,1.923,2.346,3.0,2.5,4.0,3.5,125.0,1.227,Western Africa,2.968,2.346,3.5010000000000003,3.628,4.0,4.0,1.0,1.0190000000000001,2017
4.0,1.034,1.0,1.0,1.554,1.476,NER,2.6180000000000003,1.348,4.0,2.074,2.948,1.903,2.0269999999999997,2.0,1.013,1.9669999999999999,2.359,3.0,2.5,4.0,3.5,128.0,1.22,Western Africa,2.9619999999999997,2.359,3.412,3.076,4.0,4.0,1.0,1.018,2018
5.0,1.081,1.0,2.841,1.0,1.238,NGA,4.176,1.237,3.0,5.0,3.575,1.8090000000000002,1.311,2.0,1.276,2.387,2.641,5.0,2.033,3.0,4.0,147.0,1.003,Western Africa,3.383,2.641,3.247,1.0590000000000002,5.0,5.0,1.0,1.015,2008
5.0,1.079,1.0,3.082,1.0,1.2409999999999999,NGA,4.176,1.222,3.0,4.158,3.511,1.8130000000000002,1.349,2.0,1.276,2.3480000000000003,2.603,5.0,2.033,2.5,4.0,145.0,1.003,Western Africa,3.321,2.603,3.214,1.0590000000000002,5.0,5.0,1.0,1.012,2009
5.0,1.077,1.0,3.1919999999999997,1.0,1.238,NGA,4.176,1.214,3.0,3.568,3.5269999999999997,1.81,1.315,2.0,1.276,2.31,2.612,5.0,2.112,2.75,4.0,143.0,1.003,Western Africa,3.372,2.612,3.4760000000000004,1.0590000000000002,5.0,5.0,1.0,1.016,2010
4.0,1.075,1.0,3.2460000000000004,1.0,1.247,NGA,4.066,1.229,3.0,2.7680000000000002,3.46,1.649,1.425,2.0,1.3230000000000002,2.238,2.575,5.0,2.112,3.25,4.0,143.0,1.003,Western Africa,3.417,2.575,3.438,1.0,5.0,5.0,1.0,1.033,2011
4.0,1.073,1.0,3.383,1.0,1.29,NGA,4.066,1.237,4.0,3.063,3.6489999999999996,1.642,1.3630000000000002,2.0,1.3230000000000002,2.497,2.7060000000000004,5.0,2.112,3.25,4.5,148.0,1.3430000000000002,Western Africa,3.532,2.7060000000000004,3.708,1.0,5.0,5.0,1.0,1.036,2012
4.0,1.071,1.0,3.6510000000000002,1.0,1.287,NGA,4.066,1.253,4.0,4.242,3.716,1.641,1.358,2.0,1.3230000000000002,2.673,2.7439999999999998,5.0,2.0980000000000003,3.25,4.0,150.0,1.321,Western Africa,3.495,2.7439999999999998,4.106,1.0,5.0,5.0,1.0,1.033,2013
4.0,1.069,1.0,3.846,1.129,1.4909999999999999,NGA,4.066,1.253,4.0,5.0,3.779,1.966,1.3630000000000002,2.0,1.3969999999999998,2.802,2.864,5.0,2.042,3.25,4.0,151.0,1.308,Western Africa,3.4960000000000004,2.864,4.238,3.655,5.0,5.0,1.0,1.032,2014
4.0,1.067,1.0,4.923,1.288,1.465,NGA,3.948,1.253,4.0,5.0,3.9,1.829,1.182,2.0,1.3969999999999998,3.033,2.926,5.0,2.042,3.25,4.0,149.0,1.62,Western Africa,3.5439999999999996,2.926,4.662,2.66,5.0,5.0,1.0,1.044,2015
4.0,1.065,1.0,5.0,1.496,1.381,NGA,3.948,1.245,4.0,5.0,3.846,1.7109999999999999,1.182,2.0,1.3969999999999998,3.068,2.86,5.0,2.042,2.75,4.5,149.0,1.41,Western Africa,3.432,2.86,4.689,1.656,5.0,4.0,1.0,1.042,2016
4.0,1.094,1.0,5.0,2.021,1.46,NGA,3.948,1.2770000000000001,4.0,5.0,3.801,1.775,1.2009999999999998,2.0,1.286,3.116,2.865,5.0,2.042,2.75,4.5,149.0,1.4,Western Africa,3.367,2.865,4.564,2.32,4.5,4.0,1.0,1.042,2017
4.0,1.092,1.0,5.0,2.546,1.6,NGA,3.948,1.2930000000000001,4.0,5.0,3.722,1.942,1.186,2.0,1.286,3.1639999999999997,2.873,5.0,2.042,2.375,4.5,148.0,1.3780000000000001,Western Africa,3.255,2.873,4.427,3.758,4.0,4.0,1.0,1.041,2018
5.0,5.0,1.0,1.0,1.0,2.6839999999999997,PRK,2.7680000000000002,4.956,5.0,1.0,3.123,3.628,4.823,4.0,5.0,2.4090000000000003,2.948,4.0,5.0,3.5,4.0,155.0,1.001,Eastern Asia,3.028,2.948,1.0,3.0789999999999997,2.0,2.0,1.274,1.024,2008
5.0,5.0,1.0,1.0,1.0,2.6830000000000003,PRK,2.7680000000000002,4.956,5.0,1.0,3.123,3.625,5.0,4.0,5.0,2.4090000000000003,2.947,4.0,5.0,3.5,4.0,152.0,1.001,Eastern Asia,3.028,2.947,1.0,3.0789999999999997,2.0,2.0,1.143,1.022,2009
5.0,5.0,1.0,1.0,1.0,2.68,PRK,2.7680000000000002,4.956,5.0,1.0,3.207,3.62,5.0,4.0,5.0,2.4090000000000003,2.9960000000000004,4.0,5.0,3.5,5.0,152.0,1.001,Eastern Asia,3.145,2.9960000000000004,1.0,3.0789999999999997,2.0,2.0,1.112,1.0190000000000001,2010
4.0,5.0,1.0,1.0,1.0,2.7960000000000003,PRK,2.7030000000000003,4.956,5.0,1.0,3.233,3.343,5.0,5.0,5.0,2.61,3.0580000000000003,4.0,5.0,3.75,5.0,157.0,1.001,Eastern Asia,3.27,3.0580000000000003,1.0,2.261,2.5,2.5,1.089,1.0170000000000001,2011
4.0,5.0,1.0,1.0,1.0,2.772,PRK,2.7030000000000003,4.956,5.0,1.0,3.054,3.301,5.0,5.0,5.0,2.61,2.9410000000000003,4.0,5.0,3.75,5.0,155.0,1.001,Eastern Asia,3.02,2.9410000000000003,1.0,1.95,1.5,1.0,1.067,1.008,2012
4.0,5.0,1.0,1.0,1.0,2.716,PRK,2.7030000000000003,5.0,5.0,1.0,3.12,3.208,5.0,5.0,5.0,2.61,2.958,4.0,5.0,4.0,5.0,154.0,1.001,Eastern Asia,3.112,2.958,1.0,1.198,2.0,1.0,1.044,1.006,2013
4.0,5.0,1.0,1.0,1.0,2.742,PRK,2.7030000000000003,5.0,5.0,1.0,3.12,3.25,5.0,5.0,5.0,2.61,2.969,4.0,5.0,4.0,5.0,152.0,1.002,Eastern Asia,3.112,2.969,1.0,1.5919999999999999,2.0,1.0,1.022,1.003,2014
3.0,5.0,1.0,1.0,1.0,2.8560000000000003,PRK,2.603,5.0,5.0,1.0,3.048,3.264,5.0,5.0,5.0,2.61,2.972,4.0,5.0,4.0,5.0,150.0,1.002,Eastern Asia,3.1010000000000004,2.972,1.0,3.2439999999999998,2.0,1.0,1.001,1.001,2015
3.0,5.0,1.0,1.0,1.0,2.778,PRK,2.603,5.0,5.0,1.0,3.048,3.134,5.0,5.0,5.0,2.61,2.94,4.0,5.0,4.0,5.0,150.0,1.001,Eastern Asia,3.1,2.94,1.0,2.141,2.0,1.0,1.001,1.0,2016
3.0,5.0,1.0,1.0,1.0,2.8369999999999997,PRK,2.603,5.0,5.0,1.0,3.048,3.2310000000000003,5.0,5.0,5.0,2.61,2.964,4.0,5.0,4.0,5.0,150.0,1.001,Eastern Asia,3.1,2.964,1.0,2.966,2.0,1.0,1.001,1.0,2017
3.0,5.0,1.0,1.0,1.0,2.803,PRK,2.603,5.0,5.0,1.0,3.048,3.175,5.0,5.0,5.0,2.61,2.95,4.0,5.0,4.0,5.0,150.0,1.002,Eastern Asia,3.1010000000000004,2.95,1.0,2.484,2.0,1.0,1.001,1.0,2018
1.0,1.51,1.0,1.0,2.608,1.4769999999999999,NOR,1.32,1.5219999999999998,1.0,1.0,1.325,1.992,1.7069999999999999,1.0,1.1740000000000002,1.148,1.386,2.0,1.791,1.0,1.0,8.0,1.0,Northern Europe,1.247,1.386,1.0959999999999999,2.2,1.0,1.0,2.4930000000000003,4.513,2008
1.0,1.598,1.083,1.0,2.658,1.5090000000000001,NOR,1.355,1.546,1.0,1.0,1.347,2.0709999999999997,1.679,1.0,1.1740000000000002,1.169,1.412,2.0,1.786,1.0,1.0,9.0,1.0,Northern Europe,1.25,1.412,1.046,2.2,1.0,1.0,2.5789999999999997,5.0,2009
1.0,1.7469999999999999,1.042,1.0,2.6289999999999996,1.5590000000000002,NOR,1.3,1.554,1.0,1.0,1.3419999999999999,2.17,1.621,1.0,1.1740000000000002,1.158,1.429,2.0,1.7919999999999998,1.0,1.0,10.0,1.0,Northern Europe,1.244,1.429,1.023,2.2,1.0,1.0,3.075,5.0,2010
1.5,1.7990000000000002,1.25,1.0,2.242,1.66,NOR,1.295,1.5619999999999998,1.0,1.0,1.3769999999999998,2.416,1.7790000000000001,1.0,1.188,1.1640000000000001,1.49,2.0,1.786,1.0,1.0,14.0,1.0,Northern Europe,1.248,1.49,1.103,2.042,1.0,1.0,3.923,5.0,2011
2.0,1.7280000000000002,1.25,1.0,1.646,1.617,NOR,2.06,1.578,1.0,1.0,1.59,2.5140000000000002,1.6880000000000002,1.0,1.188,1.11,1.601,2.0,1.785,1.0,1.0,20.0,1.0,Northern Europe,1.5019999999999998,1.601,2.875,1.207,1.5,1.0,4.643,5.0,2012
2.0,1.719,1.042,1.0,1.646,1.6159999999999999,NOR,1.27,1.5619999999999998,1.0,1.0,1.47,2.572,1.655,1.0,1.188,1.068,1.5290000000000001,2.0,1.791,1.0,1.0,18.0,1.0,Northern Europe,1.335,1.5290000000000001,2.6180000000000003,1.207,1.0,1.0,5.0,5.0,2013
2.0,1.7690000000000001,1.0,1.0,1.646,1.599,NOR,1.45,1.57,1.0,1.0,1.476,2.5580000000000003,1.669,1.0,1.1840000000000002,1.0590000000000002,1.525,2.0,1.811,1.0,1.0,20.0,1.0,Northern Europe,1.3430000000000002,1.525,2.351,1.025,1.0,1.0,5.0,5.0,2014
2.0,1.76,1.0,1.0,1.725,1.601,NOR,1.28,1.5930000000000002,1.0,1.0,1.402,2.406,1.6119999999999999,1.0,1.1840000000000002,1.067,1.482,2.0,1.8359999999999999,1.0,1.0,17.0,1.0,Northern Europe,1.311,1.482,2.082,1.0290000000000001,1.0,1.0,5.0,3.7710000000000004,2015
